provider_sk,provider_id,speciality,npi
612,2118435301.0,Pediatrics,2118435301.0
613,6360837474.0,ENT,6360837474.0
614,2433400257.0,Urology,3166548470.0
615,3142452709.0,Gastroenterology,3142452709.0
616,9326826781.0,General Surgery,7892884405.0
617,7517616549.0,Rheumatology,7517616549.0
618,5808216311.0,Infectious Disease,5808216311.0
619,1723185774.0,OB/GYN,4769970180.0
620,8137764127.0,Primary Care,8137764127.0
621,8339532919.0,Gastroenterology,8339532919.0
622,8359820939.0,Pediatrics,8359820939.0
623,2293248488.0,Cardiology,7505598197.0
624,5760130713.0,Psychiatry,5760130713.0
625,9584045520.0,Emergency Medicine,-1.0
626,4834703369.0,Endocrinology,1361779117.0
627,4057767497.0,Radiology,4057767497.0
628,8650577678.0,Radiology,8592882148.0
629,9175690539.0,Gastroenterology,9175690539.0
630,4751511984.0,Neurology,4751511984.0
631,1978316519.0,OB/GYN,1978316519.0
632,4408903107.0,Cardiology,4408903107.0
633,1800181889.0,Radiology,1800181889.0
634,4266466941.0,Rheumatology,4266466941.0
635,6227277682.0,Oncology,4199940961.0
636,8953512015.0,Cardiology,8953512015.0
637,8215535604.0,Anesthesiology,8215535604.0
638,-1.0,Allergy & Immunology,3465260174.0
639,5530213482.0,Psychiatry,5530213482.0
640,3663727197.0,Allergy & Immunology,3663727197.0
641,7539399243.0,Allergy & Immunology,-1.0
642,6667775644.0,Pulmonology,6667775644.0
643,8014915880.0,Pathology,4898016930.0
644,5369127161.0,Gastroenterology,-1.0
645,4746123831.0,Primary Care,4746123831.0
646,6788039585.0,Nephrology,4507037394.0
647,6389177633.0,Orthopedics,6389177633.0
648,3646930819.0,Cardiology,3646930819.0
649,7049530959.0,Vascular Surgery,7049530959.0
650,-1.0,Radiology,7775750049.0
651,5933179746.0,Vascular Surgery,5933179746.0
652,9724991864.0,Nephrology,3908576810.0
653,2175945569.0,Infectious Disease,7609722342.0
654,6324367157.0,Podiatry,6324367157.0
655,3442561079.0,Neurology,8982239393.0
656,4641637153.0,Ophthalmology,4641637153.0
657,2168041588.0,Gastroenterology,2168041588.0
658,7370602194.0,Cardiology,7370602194.0
659,5886208179.0,Gastroenterology,5886208179.0
660,9954587710.0,Infectious Disease,9954587710.0
661,8067372072.0,Rheumatology,9161806186.0
662,5456204585.0,OB/GYN,3248822950.0
663,6720396142.0,Neurology,6720396142.0
664,6515490818.0,Oncology,6515490818.0
665,6177452419.0,Anesthesiology,6177452419.0
666,2372322277.0,Oncology,2372322277.0
667,1975552068.0,Allergy & Immunology,4799422267.0
668,7532669066.0,Pathology,7532669066.0
669,3591164476.0,General Surgery,9405425773.0
670,6723577230.0,Ophthalmology,5085928138.0
671,6342338967.0,Emergency Medicine,6342338967.0
672,2112724127.0,Emergency Medicine,-1.0
673,3597215154.0,Family Medicine,9893144209.0
674,5045422600.0,Oncology,7773656612.0
675,-1.0,Allergy & Immunology,5090138007.0
676,9306517195.0,Vascular Surgery,9306517195.0
677,6890105611.0,Emergency Medicine,6890105611.0
678,3671824490.0,Cardiology,-1.0
679,3575422095.0,Pediatrics,3575422095.0
680,2374911007.0,General Surgery,2374911007.0
681,7239587766.0,Pathology,2177173316.0
682,4733616459.0,Oncology,2694720630.0
683,6798582529.0,Gastroenterology,5653629394.0
684,-1.0,Dermatology,2952130776.0
685,8201299357.0,Family Medicine,8201299357.0
686,7493985530.0,Ophthalmology,7493985530.0
687,5022894537.0,Pulmonology,5022894537.0
688,7431813987.0,Physical Medicine & Rehabilitation,3372810329.0
689,4931038429.0,General Surgery,4931038429.0
690,8631177201.0,Dermatology,8631177201.0
691,5305652480.0,Physical Medicine & Rehabilitation,6582599696.0
692,8115443919.0,Primary Care,3941428849.0
693,-1.0,Oncology,4158643786.0
694,4265284144.0,Infectious Disease,4265284144.0
695,3578129028.0,Anesthesiology,7774680797.0
696,8524625316.0,Psychiatry,8524625316.0
697,6386498527.0,Plastic Surgery,6950018448.0
698,8353871802.0,Vascular Surgery,1271435542.0
699,7155264331.0,Oncology,7155264331.0
700,6921525436.0,Plastic Surgery,7826352269.0
701,-1.0,Neurology,2732081668.0
702,9238201923.0,Plastic Surgery,9238201923.0
703,7486516832.0,ENT,7486516832.0
704,8780838551.0,Cardiology,5609609930.0
705,3871906390.0,Orthopedics,3871906390.0
706,1855584194.0,Neurology,-1.0
707,1373556805.0,Pediatrics,1373556805.0
708,8660206297.0,Nephrology,8660206297.0
709,4067919621.0,Psychiatry,4067919621.0
710,2747509852.0,Infectious Disease,-1.0
711,3254133368.0,OB/GYN,3254133368.0
712,3313993297.0,Anesthesiology,3313993297.0
713,3039641939.0,Primary Care,4269465147.0
714,1470939445.0,Vascular Surgery,1470939445.0
715,3685760051.0,Anesthesiology,9247272276.0
716,-1.0,Primary Care,5400525001.0
717,7450094573.0,Emergency Medicine,-1.0
718,4870280937.0,Vascular Surgery,4870280937.0
719,6036958650.0,Primary Care,6036958650.0
720,4771700556.0,OB/GYN,4771700556.0
721,7046251495.0,Anesthesiology,7046251495.0
722,1043639637.0,Oncology,-1.0
723,7329243215.0,Orthopedics,7329243215.0
724,1246351029.0,Dermatology,1246351029.0
725,7506920200.0,Internal Medicine,7506920200.0
726,1359207645.0,ENT,1359207645.0
727,1611077723.0,Pulmonology,5933468798.0
728,7183417249.0,ENT,7183417249.0
729,4074187947.0,Family Medicine,4074187947.0
730,3872920236.0,Podiatry,3872920236.0
731,5362709739.0,Plastic Surgery,1460753476.0
732,2939053184.0,Pathology,2939053184.0
733,2298481206.0,Pathology,2298481206.0
734,9875703831.0,Primary Care,9875703831.0
735,6672357218.0,Pathology,6599852206.0
736,-1.0,Podiatry,5191755442.0
737,1716309186.0,ENT,1716309186.0
738,3418416972.0,Orthopedics,4621111206.0
739,5743940506.0,Pulmonology,9762021267.0
740,6676575488.0,Podiatry,6676575488.0
741,-1.0,Nephrology,5499785681.0
742,6620138568.0,Plastic Surgery,6620138568.0
743,4919706735.0,Urology,4919706735.0
744,1803982387.0,Podiatry,1803982387.0
745,5668955416.0,Vascular Surgery,1925925044.0
746,5081499111.0,Anesthesiology,5081499111.0
747,6000111501.0,Plastic Surgery,9272350174.0
748,-1.0,Physical Medicine & Rehabilitation,9215907813.0
749,1340975920.0,Emergency Medicine,7617854641.0
750,-1.0,Emergency Medicine,9376279584.0
751,8123833948.0,Infectious Disease,7107765863.0
752,3829998009.0,Allergy & Immunology,3829998009.0
753,6972537466.0,Neurology,9104939822.0
754,5611736782.0,Cardiology,2204631770.0
755,9919329410.0,Internal Medicine,2445792396.0
756,5700393123.0,OB/GYN,5700393123.0
757,1270366110.0,Radiology,1270366110.0
758,9017817824.0,ENT,9059453365.0
759,5646880148.0,Radiology,5646880148.0
760,4085570264.0,Allergy & Immunology,4085570264.0
761,2074320602.0,Pediatrics,2074320602.0
762,-1.0,OB/GYN,8498830090.0
763,4917727278.0,Cardiology,4917727278.0
764,8573962964.0,Emergency Medicine,8573962964.0
765,4719780110.0,Physical Medicine & Rehabilitation,4719780110.0
766,8774772376.0,Dermatology,1286744990.0
767,9602885936.0,General Surgery,-1.0
768,2291821111.0,Endocrinology,2291821111.0
769,5516825943.0,Urology,3596943804.0
770,8303655837.0,Oncology,2415214981.0
771,3408843891.0,Allergy & Immunology,6378462473.0
772,9558483771.0,Nephrology,1006792739.0
773,5012520768.0,Rheumatology,5012520768.0
774,2897158366.0,Radiology,-1.0
775,2631539419.0,Orthopedics,2631539419.0
776,5819625680.0,Endocrinology,5819625680.0
777,1115170841.0,Vascular Surgery,-1.0
778,8312603168.0,Infectious Disease,8312603168.0
779,1118246046.0,Pathology,1118246046.0
780,2981028339.0,General Surgery,4545049820.0
781,6348324494.0,Endocrinology,-1.0
782,6267460413.0,OB/GYN,1744490999.0
783,8508517877.0,Family Medicine,5535324380.0
784,7717423384.0,Ophthalmology,7717423384.0
785,-1.0,Dermatology,9463211012.0
786,2262498713.0,Infectious Disease,-1.0
787,8692551359.0,Pathology,8126670366.0
788,8986617486.0,ENT,6685909963.0
789,8874242713.0,Ophthalmology,9303900685.0
790,8975746608.0,Vascular Surgery,6177899630.0
791,4324869428.0,Psychiatry,4324869428.0
792,1018658620.0,Radiology,1018658620.0
793,7145702684.0,Cardiology,7145702684.0
794,-1.0,Allergy & Immunology,3001548533.0
795,6871005324.0,Ophthalmology,6871005324.0
796,9368888421.0,Pediatrics,8347176332.0
797,1501551011.0,Emergency Medicine,-1.0
798,3636167678.0,Infectious Disease,3636167678.0
799,-1.0,ENT,-1.0
800,4419410162.0,OB/GYN,4419410162.0
801,1641889887.0,Rheumatology,1641889887.0
802,3577385098.0,Orthopedics,4693450084.0
803,7981511936.0,Pathology,9804468036.0
804,4801095574.0,Psychiatry,9812451754.0
805,2302407938.0,Emergency Medicine,2302407938.0
806,-1.0,Cardiology,9585846518.0
807,8573538960.0,Gastroenterology,8573538960.0
808,3028519189.0,Podiatry,-1.0
809,2959373785.0,Vascular Surgery,-1.0
810,4131575764.0,Pathology,4131575764.0
811,1607196157.0,Nephrology,1607196157.0
812,7969674420.0,Physical Medicine & Rehabilitation,7969674420.0
813,-1.0,Podiatry,2051194393.0
814,5057274399.0,Anesthesiology,5057274399.0
815,4452419330.0,Gastroenterology,7409767228.0
816,7243352390.0,Psychiatry,2001654452.0
817,1910364493.0,Primary Care,1910364493.0
818,6100488195.0,Ophthalmology,6100488195.0
819,4767496059.0,Family Medicine,6295755383.0
820,2128928014.0,Nephrology,2128928014.0
821,-1.0,Infectious Disease,6920574539.0
822,3471511796.0,Psychiatry,3471511796.0
823,-1.0,Vascular Surgery,3955812263.0
824,8613701350.0,Plastic Surgery,8613701350.0
825,6926717770.0,Family Medicine,6926717770.0
826,2182134112.0,Pulmonology,2182134112.0
827,1676604772.0,Allergy & Immunology,1676604772.0
828,4039672520.0,Oncology,9204156625.0
829,5051881463.0,Pulmonology,5051881463.0
830,5976642492.0,Podiatry,7532734237.0
831,3424340744.0,Neurology,5670102329.0
832,1415334610.0,Allergy & Immunology,8764766087.0
833,-1.0,OB/GYN,8849479416.0
834,2621028147.0,Rheumatology,4968070904.0
835,8834402141.0,Anesthesiology,-1.0
836,5334732358.0,Psychiatry,5334732358.0
837,5952255182.0,Physical Medicine & Rehabilitation,5682165096.0
838,-1.0,Podiatry,8911530775.0
839,2469293337.0,General Surgery,8160632739.0
840,2582098699.0,Infectious Disease,2582098699.0
841,4819768686.0,Physical Medicine & Rehabilitation,4819768686.0
842,7865754002.0,Pediatrics,7865754002.0
843,1536121369.0,Rheumatology,9036001839.0
844,2914590233.0,Orthopedics,9384034725.0
845,5729910432.0,ENT,5729910432.0
846,4910432609.0,Radiology,9294004206.0
847,1547762075.0,ENT,1547762075.0
848,6386059807.0,Pathology,6386059807.0
849,-1.0,Psychiatry,7050997599.0
850,-1.0,Nephrology,2331324699.0
851,7984412292.0,Primary Care,7984412292.0
852,4428763547.0,Psychiatry,9199709266.0
853,7374775639.0,Oncology,7374775639.0
854,9158080779.0,Physical Medicine & Rehabilitation,9158080779.0
855,8534618164.0,Urology,8534618164.0
856,2593765711.0,Podiatry,4708507989.0
857,7763740453.0,Pediatrics,8751049050.0
858,-1.0,General Surgery,-1.0
859,7133849777.0,Family Medicine,7133849777.0
860,5120004493.0,Psychiatry,2051029945.0
861,2418081099.0,Rheumatology,2418081099.0
862,3951331472.0,Psychiatry,4695616250.0
863,7119960204.0,Oncology,7119960204.0
864,5762146702.0,Ophthalmology,4767160726.0
865,5060469890.0,Physical Medicine & Rehabilitation,1887338274.0
866,5922930745.0,Primary Care,-1.0
867,-1.0,Cardiology,5991402847.0
868,6190240924.0,Urology,-1.0
869,7406767748.0,Vascular Surgery,7406767748.0
870,-1.0,Family Medicine,9800965219.0
871,6421504228.0,Anesthesiology,2375902193.0
872,1392245997.0,Cardiology,1392245997.0
873,9026301048.0,Plastic Surgery,-1.0
874,5749236808.0,Emergency Medicine,8158220188.0
875,7861020478.0,Allergy & Immunology,2174005566.0
876,2466538300.0,Dermatology,9216316921.0
877,4444516981.0,Vascular Surgery,4444516981.0
878,5231055228.0,Endocrinology,5231055228.0
879,1126505935.0,Family Medicine,1126505935.0
880,4731547225.0,Orthopedics,4731547225.0
881,6597934134.0,General Surgery,-1.0
882,1599727985.0,Gastroenterology,1599727985.0
883,-1.0,Vascular Surgery,8111312076.0
884,6789448659.0,Pulmonology,6789448659.0
885,3037564969.0,Physical Medicine & Rehabilitation,3037564969.0
886,1981971938.0,Vascular Surgery,1981971938.0
887,1562021516.0,Endocrinology,4513934107.0
888,3953315788.0,Pathology,9608084335.0
889,7136777415.0,Vascular Surgery,5119444451.0
890,1407650680.0,Anesthesiology,-1.0
891,8228930583.0,Vascular Surgery,8228930583.0
892,8336898091.0,Emergency Medicine,3091265152.0
893,4682797529.0,Oncology,4682797529.0
894,8129391249.0,Emergency Medicine,8129391249.0
895,-1.0,Urology,8748902092.0
896,9309645577.0,Dermatology,9309645577.0
897,3685585090.0,Nephrology,4104368865.0
898,1795212538.0,OB/GYN,5178587180.0
899,5184564874.0,Primary Care,-1.0
900,6496933442.0,Dermatology,6496933442.0
901,7937750130.0,Endocrinology,7937750130.0
902,5972277002.0,Oncology,7273153437.0
903,4944899549.0,Nephrology,2441410233.0
904,9068857465.0,Dermatology,8590397475.0
905,7692375192.0,Allergy & Immunology,8124416880.0
906,5723304144.0,Anesthesiology,-1.0
907,7120262465.0,General Surgery,7120262465.0
908,5852312091.0,Rheumatology,5852312091.0
909,6994451417.0,Emergency Medicine,6994451417.0
910,8666074487.0,Rheumatology,7491240668.0
911,9422509886.0,General Surgery,6025754542.0
912,7707854414.0,Cardiology,7707854414.0
913,7035216541.0,Pediatrics,7035216541.0
914,2261191283.0,Pediatrics,2261191283.0
915,-1.0,Internal Medicine,5852914708.0
916,5757968510.0,Physical Medicine & Rehabilitation,-1.0
917,4576111591.0,Family Medicine,5599949190.0
918,6574503703.0,Podiatry,6574503703.0
919,5704029171.0,Urology,1991785045.0
920,-1.0,Podiatry,4503770272.0
921,1465705342.0,Pulmonology,4458911158.0
922,7418263314.0,Physical Medicine & Rehabilitation,3083138004.0
923,1688669716.0,Podiatry,8046937518.0
924,2804951407.0,Gastroenterology,2804951407.0
925,6504829392.0,Psychiatry,6504829392.0
926,9272460488.0,Vascular Surgery,9272460488.0
927,7103889958.0,Ophthalmology,7103889958.0
928,6364282848.0,Anesthesiology,6364282848.0
929,3995115611.0,Allergy & Immunology,3995115611.0
930,7451858617.0,Psychiatry,7451858617.0
931,-1.0,Physical Medicine & Rehabilitation,8889600175.0
932,-1.0,Psychiatry,1583704324.0
933,1410221085.0,Emergency Medicine,-1.0
934,6463640105.0,Internal Medicine,6463640105.0
935,3467807099.0,Endocrinology,3467807099.0
936,1021374018.0,ENT,6288426920.0
937,4741076839.0,Infectious Disease,4907322006.0
938,5227941857.0,Emergency Medicine,5227941857.0
939,6686166474.0,Rheumatology,6686166474.0
940,3618188178.0,Allergy & Immunology,3618188178.0
941,1128754686.0,Ophthalmology,5496832996.0
942,1357561213.0,Allergy & Immunology,1357561213.0
943,1966088651.0,Pulmonology,1966088651.0
944,9504724761.0,Plastic Surgery,9504724761.0
945,6381757026.0,Psychiatry,6381757026.0
946,-1.0,OB/GYN,9710746816.0
947,4956362540.0,Gastroenterology,-1.0
948,5704311166.0,Psychiatry,5704311166.0
949,-1.0,OB/GYN,5983289810.0
950,3477578011.0,Vascular Surgery,3477578011.0
951,5853540975.0,Vascular Surgery,5853540975.0
952,-1.0,OB/GYN,4176750647.0
953,1139082827.0,Physical Medicine & Rehabilitation,6789343317.0
954,3058024565.0,Rheumatology,9841838688.0
955,5403510324.0,Family Medicine,5403510324.0
956,-1.0,Emergency Medicine,1966489211.0
957,6041646576.0,Ophthalmology,6041646576.0
958,6997230445.0,Vascular Surgery,7337789522.0
959,1501119337.0,Endocrinology,3262643735.0
960,9583864766.0,Primary Care,9583864766.0
961,4601406440.0,Urology,4601406440.0
962,6669955364.0,Anesthesiology,6669955364.0
963,2935866295.0,Dermatology,2912542620.0
964,4259564609.0,Pulmonology,1496092879.0
965,9709580819.0,Podiatry,9709580819.0
966,4296793876.0,Orthopedics,7420462973.0
967,9930333784.0,Dermatology,9930333784.0
968,4413598790.0,OB/GYN,7664402044.0
969,2172180491.0,Cardiology,1060093811.0
970,9663024857.0,Infectious Disease,7290652503.0
971,4476252444.0,Physical Medicine & Rehabilitation,4476252444.0
972,3975009057.0,Pulmonology,3975009057.0
973,9625656293.0,Emergency Medicine,9625656293.0
974,-1.0,Rheumatology,5113495206.0
975,3091557458.0,Anesthesiology,3091557458.0
976,7313226025.0,Gastroenterology,7313226025.0
977,2816208531.0,ENT,2648559262.0
978,5819372113.0,OB/GYN,1378900285.0
979,3960905453.0,Plastic Surgery,-1.0
980,2136726892.0,General Surgery,2136726892.0
981,4878929220.0,Infectious Disease,4878929220.0
982,1741597322.0,Oncology,1741597322.0
983,7654306648.0,Plastic Surgery,-1.0
984,2715155243.0,ENT,2715155243.0
985,9674596936.0,Orthopedics,9674596936.0
986,2630110128.0,Pediatrics,8689354690.0
987,-1.0,Dermatology,3942854725.0
988,2079898502.0,Primary Care,-1.0
989,7592903310.0,Rheumatology,7592903310.0
990,1182852834.0,Infectious Disease,1182852834.0
991,3981385225.0,Pathology,3981385225.0
992,8089062999.0,Orthopedics,-1.0
993,7495255966.0,Endocrinology,7495255966.0
994,2258964802.0,Internal Medicine,2258964802.0
995,9724393265.0,Emergency Medicine,9724393265.0
996,3367385291.0,Orthopedics,3367385291.0
997,4009663602.0,Orthopedics,2798728480.0
998,8207803934.0,Emergency Medicine,7567947283.0
999,-1.0,Oncology,8999384161.0
1000,-1.0,Urology,4933868190.0
1001,7071536934.0,General Surgery,9034800388.0
1002,2005102559.0,Neurology,2005102559.0
1003,8726754729.0,Cardiology,-1.0
1004,4897253412.0,Gastroenterology,-1.0
1005,2435731500.0,ENT,5417180238.0
1006,1616152681.0,Orthopedics,1616152681.0
1007,2762511121.0,ENT,2762511121.0
1008,9681045368.0,Oncology,4281648667.0
1009,2750473645.0,Infectious Disease,2750473645.0
1010,4876877928.0,Orthopedics,4876877928.0
1011,6848434932.0,Dermatology,1913225003.0
1012,6489511283.0,Pediatrics,6489511283.0
1013,4751509023.0,Internal Medicine,3075764056.0
1014,8536205444.0,Internal Medicine,6632731554.0
1015,2610300273.0,Psychiatry,2610300273.0
1016,4418828570.0,Radiology,-1.0
1017,8021444011.0,Gastroenterology,8021444011.0
1018,8534483048.0,Gastroenterology,8534483048.0
1019,-1.0,Emergency Medicine,6450634898.0
1020,6055533844.0,Internal Medicine,5738162367.0
1021,1653924391.0,Rheumatology,1653924391.0
1022,5880373288.0,Cardiology,5880373288.0
1023,5923940434.0,Family Medicine,5923940434.0
1024,8358996577.0,Anesthesiology,8358996577.0
1025,1512093687.0,Internal Medicine,1512093687.0
1026,5873529311.0,Radiology,5873529311.0
1027,5296790158.0,Radiology,5296790158.0
1028,7638924354.0,OB/GYN,1508419584.0
1029,9353456768.0,Orthopedics,9353456768.0
1030,5386405648.0,Family Medicine,5386405648.0
1031,-1.0,Family Medicine,8164878074.0
1032,6070264390.0,Podiatry,2686902108.0
1033,4934496107.0,Endocrinology,4934496107.0
1034,9998899945.0,Endocrinology,2636995340.0
1035,4532173418.0,Cardiology,8840330637.0
1036,-1.0,Emergency Medicine,2850707619.0
1037,1487730383.0,Oncology,8893337632.0
1038,-1.0,OB/GYN,7878818522.0
1039,1142766316.0,Psychiatry,-1.0
1040,2451413560.0,Physical Medicine & Rehabilitation,2451413560.0
1041,-1.0,Pediatrics,1667811863.0
1042,3803744849.0,Physical Medicine & Rehabilitation,5920436888.0
1043,6465627768.0,Dermatology,6465627768.0
1044,3577418939.0,Anesthesiology,1850233998.0
1045,4021952801.0,OB/GYN,4021952801.0
1046,1778411697.0,General Surgery,1778411697.0
1047,8951498039.0,Urology,8951498039.0
1048,3167796058.0,Allergy & Immunology,3167796058.0
1049,8277194571.0,Psychiatry,8219130417.0
1050,1739252238.0,ENT,1739252238.0
1051,3576214947.0,Endocrinology,3576214947.0
1052,2185165025.0,Orthopedics,2185165025.0
1053,5754765755.0,Radiology,5754765755.0
1054,5354209613.0,Internal Medicine,9725731371.0
1055,7546898241.0,Emergency Medicine,4785307792.0
1056,9469043199.0,Neurology,9469043199.0
1057,4580671460.0,Primary Care,7472827948.0
1058,7366337616.0,Psychiatry,7366337616.0
1059,7400325839.0,Pulmonology,4264760698.0
1060,2289624427.0,Internal Medicine,2289624427.0
1061,4485201635.0,Plastic Surgery,4485201635.0
1062,5927905410.0,Rheumatology,5927905410.0
